Paid in Full,Eric B. & Rakim,Hip-Hop / Rap / R&B,Drums,by Eric B. & Rakim (1987)
Hey Young World,Slick Rick,Hip-Hop / Rap / R&B,Multiple Elements,by Slick Rick (1988)
Set Adrift on Memory Bliss,P.M. Dawn,Hip-Hop / Rap / R&B,Drums,by P.M. Dawn (1991)
Girl You Know It's True,Milli Vanilli,Rock / Pop,Drums,by Milli Vanilli (1988)
Rival Dealer,Burial,Electronic / Dance,Drums,by Burial (2013)
Run's House,Run-DMC,Hip-Hop / Rap / R&B,Hook / Riff,by Run-DMC (1988)
Unbelievable,EMF,Rock / Pop,Drums,by EMF (1990)
Come Undone,Duran Duran,Rock / Pop,Drums,by Duran Duran (1993)
Jack the Ripper,LL Cool J,Hip-Hop / Rap / R&B,Multiple Elements,by LL Cool J (1987)
Girls Around the World,Lloyd,Hip-Hop / Rap / R&B,Drums,by Lloyd feat. Lil Wayne (2008)
Girls Around the World,Lil Wayne,Hip-Hop / Rap / R&B,Drums,by Lloyd feat. Lil Wayne (2008)
Ladyflash,The Go! Team,Rock / Pop,Hook / Riff,by The Go! Team (2004)
Bass & Key Duet,J Dilla,Hip-Hop / Rap / R&B,Multiple Elements,by J Dilla (2005)
One for the Treble (Fresh),Davy DMX,Hip-Hop / Rap / R&B,Sound Effect / Other,by Davy DMX (1984)
Scarface,Ghetto Boys,Hip-Hop / Rap / R&B,Drums,by Ghetto Boys (1989)
Baby Don't Forget My Number,Milli Vanilli,Rock / Pop,Drums,by Milli Vanilli (1988)
Step Off,Grandmaster Melle Mel,Hip-Hop / Rap / R&B,Hook / Riff,by Grandmaster Melle Mel and The Furious Five (1984)
Step Off,The Furious Five,Hip-Hop / Rap / R&B,Hook / Riff,by Grandmaster Melle Mel and The Furious Five (1984)
Paid in Full,Eric B. & Rakim,Hip-Hop / Rap / R&B,Drums,by Eric B. & Rakim (1987)
Hey Young World,Slick Rick,Hip-Hop / Rap / R&B,Multiple Elements,by Slick Rick (1988)
Set Adrift on Memory Bliss,P.M. Dawn,Hip-Hop / Rap / R&B,Drums,by P.M. Dawn (1991)
Girl You Know It's True,Milli Vanilli,Rock / Pop,Drums,by Milli Vanilli (1988)
Rival Dealer,Burial,Electronic / Dance,Drums,by Burial (2013)
Run's House,Run-DMC,Hip-Hop / Rap / R&B,Hook / Riff,by Run-DMC (1988)
Unbelievable,EMF,Rock / Pop,Drums,by EMF (1990)
Come Undone,Duran Duran,Rock / Pop,Drums,by Duran Duran (1993)
Jack the Ripper,LL Cool J,Hip-Hop / Rap / R&B,Multiple Elements,by LL Cool J (1987)
Girls Around the World,Lloyd,Hip-Hop / Rap / R&B,Drums,by Lloyd feat. Lil Wayne (2008)
Girls Around the World,Lil Wayne,Hip-Hop / Rap / R&B,Drums,by Lloyd feat. Lil Wayne (2008)
Ladyflash,The Go! Team,Rock / Pop,Hook / Riff,by The Go! Team (2004)
Bass & Key Duet,J Dilla,Hip-Hop / Rap / R&B,Multiple Elements,by J Dilla (2005)
One for the Treble (Fresh),Davy DMX,Hip-Hop / Rap / R&B,Sound Effect / Other,by Davy DMX (1984)
Scarface,Ghetto Boys,Hip-Hop / Rap / R&B,Drums,by Ghetto Boys (1989)
Baby Don't Forget My Number,Milli Vanilli,Rock / Pop,Drums,by Milli Vanilli (1988)
Step Off,Grandmaster Melle Mel,Hip-Hop / Rap / R&B,Hook / Riff,by Grandmaster Melle Mel and The Furious Five (1984)
Step Off,The Furious Five,Hip-Hop / Rap / R&B,Hook / Riff,by Grandmaster Melle Mel and The Furious Five (1984)
Then You Turn Away,Dance Mix Factory,Rock / Pop,Drums,by Dance Mix Factory (1995)
UNTIED Dawg,Tito Tentaculo,Hip-Hop / Rap / R&B,Drums,by Tito Tentaculo (2022)
Another Sad Love Song,Dance Mix Factory,Hip-Hop / Rap / R&B,Drums,by Dance Mix Factory (1994)
Let's Have a Party,Brain Damage,Hip-Hop / Rap / R&B,Drums,by Brain Damage (1990)
Angelina,Jamtrx,Rock / Pop,Drums,by Jamtrx (1995)
Why (Different Mix),Jackie Moore (2),Rock / Pop,Drums,by Jackie Moore (2) (1995)
City Scene,D.T.E. (Deffer Than Ever),Hip-Hop / Rap / R&B,Drums,by D.T.E. (Deffer Than Ever) (1993)
Tell Em Where Ya From,DOA,Hip-Hop / Rap / R&B,Drums,by DOA feat. X-Conz (1991)
Tell Em Where Ya From,X-Conz,Hip-Hop / Rap / R&B,Drums,by DOA feat. X-Conz (1991)
Lights! Camel! Action! Charlton Heston Meets the Irresistible Force,Stump,Electronic / Dance,Drums,by Stump (1988)
Straight Up Ganksta Wrong Nigga to Mess With,A.K. Ray,Hip-Hop / Rap / R&B,Drums,by A.K. Ray (1994)
Going in Circles (DJ Art Version) (2009 Irma Release),Tameka Starr,Electronic / Dance,Drums,by Tameka Starr (2009)
Retro,Vanessa-Mae,Classical,Drums,by Vanessa-Mae (1997)
Simply Jesse,Finyl Edits,Rock / Pop,Drums,by Finyl Edits (1992)
Forgotten Worlds,Delerium,Electronic / Dance,Drums,by Delerium (1997)
In a Big Country,Jamtrx,Rock / Pop,Drums,by Jamtrx (1993)
Words From an X Con,Bobske & the Outlawed,Hip-Hop / Rap / R&B,Drums,by Bobske & the Outlawed (1991)
Bounce With the Massive,TZANT,Electronic / Dance,Drums,by TZANT (1998)
Misterio,Jardin Secreto,Electronic / Dance,Drums,by Jardin Secreto (1993)
Another Day in Paradise (DJ Mix),Sex and Passion,Rock / Pop,Drums,by Sex and Passion (2010)
I Love Rock and Roll (The Medley),Mark Roberts,Rock / Pop,Drums,by Mark Roberts (1994)
The Right Way,Daddy D,Hip-Hop / Rap / R&B,Hook / Riff,by Daddy D (1990)
Flystep,Flytronix,Electronic / Dance,Hook / Riff,by Flytronix (1995)
Comin' Ta Get Cha,Local Dre,Hip-Hop / Rap / R&B,Hook / Riff,by Local Dre (1994)
We Can Do This,Jerry Flynn,Hip-Hop / Rap / R&B,Drums,by Jerry Flynn (1992)
Lunedì Martedì,Ambra,Rock / Pop,Drums,by Ambra (1994)
Cookoo Nest,Long Ova Due,Hip-Hop / Rap / R&B,Drums,by Long Ova Due (1993)
Energize,Island Universe,Electronic / Dance,Hook / Riff,by Island Universe (1993)
Kaleidoscope Skies (Club Mix),Jam & Spoon,Electronic / Dance,Drums,by Jam & Spoon (1997)
Ragga Talk,Asher D,Hip-Hop / Rap / R&B,Drums,by Asher D (1991)
Wheels on Fire,DJ Double D,Hip-Hop / Rap / R&B,Drums,by DJ Double D (1999)
Girl You Know It's True (Regular Mix),Centory,Rock / Pop,Drums,by Centory feat. Trey-D (1996)
Girl You Know It's True (Regular Mix),Trey-D,Rock / Pop,Drums,by Centory feat. Trey-D (1996)
The D.J.'s Pumpin',M. Doc,Hip-Hop / Rap / R&B,Multiple Elements,"by M. Doc and Steve ""Silk"" Hurley (1991)"
The D.J.'s Pumpin',"Steve ""Silk"" Hurley",Hip-Hop / Rap / R&B,Multiple Elements,"by M. Doc and Steve ""Silk"" Hurley (1991)"
Flammen in Der Nacht (Bundestag Brenn !),Anarchist Academy,Hip-Hop / Rap / R&B,Drums,by Anarchist Academy (1994)
Nigerian Rhyme Shoota,Doomsday,Hip-Hop / Rap / R&B,Hook / Riff,by Doomsday (1994)
Side A,Butchwax,Hip-Hop / Rap / R&B,Sound Effect / Other,by Butchwax (1999)
G. T. Road,Bally Sagoo,Electronic / Dance,Drums,"by Bally Sagoo, K. L. Chand, Blackadon and Cheshire Cat (1992)"
G. T. Road,K. L. Chand,Electronic / Dance,Drums,"by Bally Sagoo, K. L. Chand, Blackadon and Cheshire Cat (1992)"
G. T. Road,Blackadon,Electronic / Dance,Drums,"by Bally Sagoo, K. L. Chand, Blackadon and Cheshire Cat (1992)"
G. T. Road,Cheshire Cat,Electronic / Dance,Drums,"by Bally Sagoo, K. L. Chand, Blackadon and Cheshire Cat (1992)"
Gangsta Life,Gregory D,Hip-Hop / Rap / R&B,Drums,by Gregory D (1992)
Pussycat (Cat in the Hat Mix),T.C. Ellis,Hip-Hop / Rap / R&B,Drums,by T.C. Ellis (1991)
Heavy Metal Microphone Maniac,MC Player,Hip-Hop / Rap / R&B,Hook / Riff,by MC Player (1988)
Angel of Death,Insane Poetry,Hip-Hop / Rap / R&B,Multiple Elements,by Insane Poetry (1992)
Unbelievable,Chicosci,Rock / Pop,Drums,by Chicosci (2001)
Clowning in Bru City,K-N-G,Hip-Hop / Rap / R&B,Drums,by K-N-G (1992)
You Ain't All That,3 Grand,Hip-Hop / Rap / R&B,Drums,by 3 Grand (1993)
Another Level,Jiggie Gee,Hip-Hop / Rap / R&B,Hook / Riff,by Jiggie Gee (1991)
Freeze,M.C. Boo,Hip-Hop / Rap / R&B,Hook / Riff,by M.C. Boo (1993)
Dope Stuff,Natives in Black,Hip-Hop / Rap / R&B,Multiple Elements,by Natives in Black (1992)
Like We Use to Say,Captain Futuro,Electronic / Dance,Drums,"by Captain Futuro, DJ Butcher and BnC (2012)"
Like We Use to Say,DJ Butcher,Electronic / Dance,Drums,"by Captain Futuro, DJ Butcher and BnC (2012)"
Like We Use to Say,BnC,Electronic / Dance,Drums,"by Captain Futuro, DJ Butcher and BnC (2012)"
Memory Loss,The Schizophrenics,Hip-Hop / Rap / R&B,Drums,by The Schizophrenics (2015)
Take a Fix of Funk,Kash Da Masta,Hip-Hop / Rap / R&B,Hook / Riff,by Kash Da Masta feat. D.J. Weet.A.Mix (1990)
Take a Fix of Funk,D.J. Weet.A.Mix,Hip-Hop / Rap / R&B,Hook / Riff,by Kash Da Masta feat. D.J. Weet.A.Mix (1990)
Dirty Cop's,Black Hole Posse,Hip-Hop / Rap / R&B,Drums,by Black Hole Posse (1993)
I Keep on Saying (Jamtrax Radio Edit),Nexxus,Electronic / Dance,Drums,by Nexxus (1998)
The Breaks According to DJ Slick D,Rhythm Mode:D,Hip-Hop / Rap / R&B,Drums,by Rhythm Mode:D (1989)
Requiem for a Sesh,Thugwidow,Electronic / Dance,Drums,by Thugwidow and Bruised Skies (2020)
Requiem for a Sesh,Bruised Skies,Electronic / Dance,Drums,by Thugwidow and Bruised Skies (2020)
Grandmaster Flash Collection Mix,Kevin Sweeney,Hip-Hop / Rap / R&B,Drums,by Kevin Sweeney (2014)
To the Left,K-Supreme,Hip-Hop / Rap / R&B,Drums,by K-Supreme (1994)
Brick House (Club Mix),Loose Bruce,Hip-Hop / Rap / R&B,Hook / Riff,by Loose Bruce and A.R.C. Moe Rock (1991)
Brick House (Club Mix),A.R.C. Moe Rock,Hip-Hop / Rap / R&B,Hook / Riff,by Loose Bruce and A.R.C. Moe Rock (1991)
Gimmie What Cha Got,FM (2),Hip-Hop / Rap / R&B,Drums,by FM (2) (1992)
For Your Neighborhood,Unda Rated,Hip-Hop / Rap / R&B,Drums,by Unda Rated (1994)
Just Made the M.F. Up Last Night,Detroit's Most Wanted,Hip-Hop / Rap / R&B,Drums,by Detroit's Most Wanted (1990)
Foolish Heart (On Practice Mix),Jamtrx,Rock / Pop,Drums,by Jamtrx (1993)
전화받어 (Answer the Phone),Kiss (K-Pop Group),Rock / Pop,Drums,by Kiss (K-Pop Group) (2001)
Face 2 Face,Cloud2Ground,Rock / Pop,Drums,by Cloud2Ground (1997)
Mutha Fuckin Tales,KRD,Hip-Hop / Rap / R&B,Hook / Riff,by KRD feat. Brotha Lynch Hung (1993)
Mutha Fuckin Tales,Brotha Lynch Hung,Hip-Hop / Rap / R&B,Hook / Riff,by KRD feat. Brotha Lynch Hung (1993)
Sailing,Clay (2),Electronic / Dance,Drums,by Clay (2) (1994)
Only You (Remix),2U,Electronic / Dance,Drums,by 2U (1991)
Dopemix Vol. 2,DJ Prince Ice,Hip-Hop / Rap / R&B,Hook / Riff,by DJ Prince Ice (1989)
Looking Through Patient Eyes (Remix),P.M. Dawn,Hip-Hop / Rap / R&B,Drums,by P.M. Dawn (1993)
T.S.U.,Silk Tymes Leather,Hip-Hop / Rap / R&B,Hook / Riff,by Silk Tymes Leather (1990)
Saulbass Theme,Readymade FC,Electronic / Dance,Drums,by Readymade FC (1997)
Ahead of Time,Sam the Horrid Sam,Hip-Hop / Rap / R&B,Drums,by Sam the Horrid Sam (2017)
Suspicion,Barry Adamson,Electronic / Dance,Drums,by Barry Adamson (1992)
Let Me Go,Saltchenko,Electronic / Dance,Drums,by Saltchenko and Hector Trash (2001)
Let Me Go,Hector Trash,Electronic / Dance,Drums,by Saltchenko and Hector Trash (2001)
Judgement Time,Devo-X,Hip-Hop / Rap / R&B,Hook / Riff,by Devo-X (1991)
Why Me?,Ruthless Rap Assassins,Hip-Hop / Rap / R&B,Multiple Elements,by Ruthless Rap Assassins (1991)
Не Убивай На Бумаге,Дубовый Гаайъ,Hip-Hop / Rap / R&B,Drums,by Дубовый Гаайъ (1995)
Precious (Nite Mix),Jackie Moore (2),Rock / Pop,Drums,by Jackie Moore (2) (1992)
Morning Time,Madcap,Electronic / Dance,Sound Effect / Other,by Madcap (2020)
Friends,Damian Paul,Hip-Hop / Rap / R&B,Drums,by Damian Paul (1997)
When the Sky's Black,Def Defiance,Hip-Hop / Rap / R&B,Drums,by Def Defiance (1992)
L'Africain,Sens Unik,Hip-Hop / Rap / R&B,Drums,by Sens Unik (1991)
Rollin' Wit Tha...,Conspiracy Def-Con,Hip-Hop / Rap / R&B,Drums,by Conspiracy Def-Con (1991)
In the Neighbourhood,Sisters Underground,Hip-Hop / Rap / R&B,Drums,by Sisters Underground (1994)
The Earth's a Turntable,Rob Swift,Hip-Hop / Rap / R&B,Multiple Elements,by Rob Swift feat. Gudtyme (1999)
The Earth's a Turntable,Gudtyme,Hip-Hop / Rap / R&B,Multiple Elements,by Rob Swift feat. Gudtyme (1999)
Gallery Mall,Robbie B,Hip-Hop / Rap / R&B,Drums,by Robbie B and DJ Jazz (1990)
Gallery Mall,DJ Jazz,Hip-Hop / Rap / R&B,Drums,by Robbie B and DJ Jazz (1990)
Free Spirit (Slow Burn),Orchestra JB,Electronic / Dance,Drums,by Orchestra JB (1990)
Losin' My Mind,Kiesza,Rock / Pop,Sound Effect / Other,by Kiesza feat. Mick Jenkins (2014)
Losin' My Mind,Mick Jenkins,Rock / Pop,Sound Effect / Other,by Kiesza feat. Mick Jenkins (2014)
So Deep,Beauty & Deep,Rock / Pop,Drums,by Beauty & Deep (1991)
Comin on Strong,Vicious Base,Hip-Hop / Rap / R&B,Multiple Elements,by Vicious Base (1991)
Careless Whisper (Def Groove Remix),Leroy & Eddy,Electronic / Dance,Drums,by Leroy & Eddy (1996)
Get Ya 411 Straight,RazorBlayd,Hip-Hop / Rap / R&B,Hook / Riff,by RazorBlayd (1992)
Sporty Talk -N- Sporty 93,Sporty-T,Hip-Hop / Rap / R&B,Drums,by Sporty-T (1993)
Look to the Sky,Makeba & Skratch,Hip-Hop / Rap / R&B,Drums,by Makeba & Skratch (1991)
1 on 1,Rupee,Reggae / Dub,Drums,by Rupee (2004)
Not Just a Fad,J.J. Fad,Hip-Hop / Rap / R&B,Multiple Elements,by J.J. Fad (1990)
'Til They Take My Heart Away,Finyl Edits,Rock / Pop,Drums,by Finyl Edits (1993)
Down With the Family,IBM Nation,Hip-Hop / Rap / R&B,Hook / Riff,by IBM Nation (2015)
Stick Insect (Monitor Mix),Psychic TV,Electronic / Dance,Drums,by Psychic TV (1997)
Nothing,The Good Girls,Hip-Hop / Rap / R&B,Drums,by The Good Girls (1992)
Sweet Harmony,In.Deep,Electronic / Dance,Drums,by In.Deep (1998)
Gangsta Rap,M.C. Tee,Hip-Hop / Rap / R&B,Multiple Elements,by M.C. Tee (1997)
Can I Get Over,Definition of Sound,Hip-Hop / Rap / R&B,Hook / Riff,by Definition of Sound feat. Ann Marie Falconer (1992)
Can I Get Over,Ann Marie Falconer,Hip-Hop / Rap / R&B,Hook / Riff,by Definition of Sound feat. Ann Marie Falconer (1992)
You'll Never Get Murdered,DJ Faust,Hip-Hop / Rap / R&B,Hook / Riff,by DJ Faust (1998)
Loud,Snow,Reggae / Dub,Drums,by Snow (1999)
Back in the Daze,Kaoss,Hip-Hop / Rap / R&B,Drums,by Kaoss (1995)
Their Culture,B.L.I.M.,Electronic / Dance,Drums,by B.L.I.M. (1995)
Let Me Try Again (Dub Mix),Jackie Moore (2),Rock / Pop,Drums,by Jackie Moore (2) (1991)
Remorse? No!,No Remorze,Hip-Hop / Rap / R&B,Sound Effect / Other,by No Remorze (1995)
Beyond,Minus 8,Electronic / Dance,Drums,by Minus 8 (1997)
Foolish Heart (1993 on Practice Mix),Steve Perry,Electronic / Dance,Drums,by Steve Perry (2000)
La Crema,Cream Gang,Hip-Hop / Rap / R&B,Hook / Riff,by Cream Gang (2013)
"Blame It on Tha ""Bounce""",PxMxWx,Hip-Hop / Rap / R&B,Drums,by PxMxWx (1994)
Leben Zu Zweit,Die Fantastischen Vier,Hip-Hop / Rap / R&B,Sound Effect / Other,by Die Fantastischen Vier (2004)
Tell Me Where It Hurts (Club Mix),Try 'N' B,Electronic / Dance,Drums,by Try 'N' B (1992)
Misery Loves Company,Jazzie Redd,Hip-Hop / Rap / R&B,Drums,by Jazzie Redd (1992)
Bangin',Cellski,Hip-Hop / Rap / R&B,Multiple Elements,by Cellski (1992)
Take My Breath Away,Mark Roberts,Electronic / Dance,Drums,by Mark Roberts (1999)
It Is Scratched,Simon Harris,Hip-Hop / Rap / R&B,Drums,by Simon Harris (1989)
Listen to My Music (Penthouse Mix),Bombast Broz,Hip-Hop / Rap / R&B,Drums,by Bombast Broz (1990)
Written in the Drum,MCJX,Hip-Hop / Rap / R&B,Drums,by MCJX (1990)
Going All Out,N.I.G.G.A Supreme,Hip-Hop / Rap / R&B,Drums,by N.I.G.G.A Supreme (1994)
Voices,Top Authority,Hip-Hop / Rap / R&B,Hook / Riff,by Top Authority (1993)
No Woman No Cry,Londonbeat,Rock / Pop,Drums,by Londonbeat (1990)
Sneak 'Em,Gregory D,Electronic / Dance,Hook / Riff,by Gregory D and Mannie Fresh (1989)
Sneak 'Em,Mannie Fresh,Electronic / Dance,Hook / Riff,by Gregory D and Mannie Fresh (1989)
Looking Through Patient Eyes (Hot Tracks Mix),P.M. Dawn,Hip-Hop / Rap / R&B,Drums,by P.M. Dawn (1993)
Big Man,PxMxWx,Hip-Hop / Rap / R&B,Drums,by PxMxWx (1993)
Intro,TLC,Hip-Hop / Rap / R&B,Drums,by TLC (1992)
Til They Take My Heart Away (1994 Power Tools Edit),Clair Marlo,Electronic / Dance,Drums,by Clair Marlo (2000)
(All You Find Is) Air,Even as We Speak,Rock / Pop,Drums,by Even as We Speak (1993)
Sinful! (Scary Jiggin' With Doctor Love),Pete Wylie,Rock / Pop,Drums,by Pete Wylie and The Farm (1991)
Sinful! (Scary Jiggin' With Doctor Love),The Farm,Rock / Pop,Drums,by Pete Wylie and The Farm (1991)
Zieh Dir Das Rein,Die Fantastischen Vier,Hip-Hop / Rap / R&B,Hook / Riff,by Die Fantastischen Vier (1991)
Don't Leave Me,Louise Hamilton,Electronic / Dance,Drums,by Louise Hamilton (1995)
Surprise Horn Pt. 2,Gary Moscheles,Electronic / Dance,Drums,by Gary Moscheles (1996)
Early N the Morning (The Original),Da' Sha Ra',Hip-Hop / Rap / R&B,Drums,by Da' Sha Ra' (1995)
Now It Sounds Like a Record,Smooth Ice,Hip-Hop / Rap / R&B,Hook / Riff,by Smooth Ice (1990)
I Will Always Love You (Downbeat Two),Valery,Rock / Pop,Drums,by Valery (1993)
I Wish It Would Rain Down,Jackie Moore (2),Electronic / Dance,Drums,by Jackie Moore (2) (1990)
Code of Hammurabi,Sa-Roc,Hip-Hop / Rap / R&B,Drums,by Sa-Roc (2013)
State of Independence (New Radio Millennium Mix),Donna Summer,Rock / Pop,Drums,by Donna Summer (1996)
